calle,num,latitud,longitud,idAcc,desconocidos,ilesos,leves,graves,muertos
AUTOVIA  M-30 CALZADA 1 KM.,1200,40.4836389,-3.6669722,2018/11074,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12000,40.4836389,-3.6669722,2018/10595,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12000,40.4836389,-3.6669722,2018/10726,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12000,40.4836389,-3.6669722,2018/10731,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12000,40.4836389,-3.6669722,2018/11361,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12000,40.4836389,-3.6669722,2018/762,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12000,40.4836389,-3.6669722,2018/9984,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12100,40.4836389,-3.6669722,2018/5612,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12200,40.4836389,-3.6669722,2018/12784,0,1,4,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12200,40.4836389,-3.6669722,2018/16423,0,2,3,2,0
AUTOVIA  M-30 CALZADA 1 KM.,12200,40.4836389,-3.6669722,2018/16606,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12200,40.4836389,-3.6669722,2018/210,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12200,40.4836389,-3.6669722,2018/6910,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12300,40.4836389,-3.6669722,2018/14280,0,5,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12300,40.4836389,-3.6669722,2018/9128,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12500,40.4836389,-3.6669722,2018/11095,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12600,40.4836389,-3.6669722,2018/2224,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12800,40.4836389,-3.6669722,2018/1996,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,12800,40.4836389,-3.6669722,2018/6234,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,13000,40.4836389,-3.6669722,2018/16504,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,13500,40.4836389,-3.6669722,2018/4927,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,13700,40.4836389,-3.6669722,2018/15305,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,14000,40.4836389,-3.6669722,2018/504,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,14000,40.4836389,-3.6669722,2018/6272,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,14000,40.4836389,-3.6669722,2018/7671,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,14200,40.4836389,-3.6669722,2018/8462,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,1500,40.4836389,-3.6669722,2018/2785,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,15600,40.4836389,-3.6669722,2018/14408,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,15600,40.4836389,-3.6669722,2018/3152,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,15800,40.4836389,-3.6669722,2018/744,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,16000,40.4836389,-3.6669722,2018/10027,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,16000,40.4836389,-3.6669722,2018/3010,0,0,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,16900,40.4836389,-3.6669722,2018/11003,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,1700,40.4836389,-3.6669722,2018/4674,0,2,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,1800,40.4836389,-3.6669722,2018/5066,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,18200,40.4836389,-3.6669722,2018/6805,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,19000,40.4836389,-3.6669722,2018/13500,0,0,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,19000,40.4836389,-3.6669722,2018/6081,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,19300,40.4836389,-3.6669722,2018/3638,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,19400,40.4836389,-3.6669722,2018/13237,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,19800,40.4836389,-3.6669722,2018/14628,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,19900,40.4836389,-3.6669722,2018/5561,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,19900,40.4836389,-3.6669722,2018/7064,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,200,40.4836389,-3.6669722,2018/6595,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,2000,40.4836389,-3.6669722,2018/11681,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,2000,40.4836389,-3.6669722,2018/4018,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,20100,40.4836389,-3.6669722,2018/13288,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,20100,40.4836389,-3.6669722,2018/16670,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,20200,40.4836389,-3.6669722,2018/2705,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,20200,40.4836389,-3.6669722,2018/8816,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,20300,40.4836389,-3.6669722,2018/3757,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,20600,40.4836389,-3.6669722,2018/11462,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,20900,40.4836389,-3.6669722,2018/4408,0,2,4,0,0
AUTOVIA  M-30 CALZADA 1 KM.,21300,40.4836389,-3.6669722,2018/93,0,1,0,1,0
AUTOVIA  M-30 CALZADA 1 KM.,21900,40.4836389,-3.6669722,2018/8209,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,22300,40.4836389,-3.6669722,2018/10196,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,22400,40.4836389,-3.6669722,2018/2098,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,22700,40.4836389,-3.6669722,2018/8161,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,22800,40.4836389,-3.6669722,2018/249,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,22800,40.4836389,-3.6669722,2018/2735,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,22900,40.4836389,-3.6669722,2018/13062,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,22900,40.4836389,-3.6669722,2018/14609,0,2,5,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/10836,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/11925,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/12980,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/12982,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/12995,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/13051,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/13053,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/253,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/3071,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/5455,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/5626,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23000,40.4836389,-3.6669722,2018/8731,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23100,40.4836389,-3.6669722,2018/2510,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23200,40.4836389,-3.6669722,2018/14047,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23200,40.4836389,-3.6669722,2018/2893,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23700,40.4836389,-3.6669722,2018/371,0,6,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23800,40.4836389,-3.6669722,2018/12606,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,23900,40.4836389,-3.6669722,2018/13771,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,2400,40.4836389,-3.6669722,2018/698,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,24200,40.4836389,-3.6669722,2018/10782,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,24400,40.4836389,-3.6669722,2018/6404,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,24500,40.4836389,-3.6669722,2018/1910,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,25300,40.4836389,-3.6669722,2018/5658,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,26000,40.4836389,-3.6669722,2018/957,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,26300,40.4836389,-3.6669722,2018/10959,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,2800,40.4836389,-3.6669722,2018/4966,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,28700,40.4836389,-3.6669722,2018/5084,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,29000,40.4836389,-3.6669722,2018/10527,0,1,6,0,0
AUTOVIA  M-30 CALZADA 1 KM.,29000,40.4836389,-3.6669722,2018/531,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,29400,40.4836389,-3.6669722,2018/3851,1,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,29400,40.4836389,-3.6669722,2018/7689,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,29400,40.4836389,-3.6669722,2018/8903,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,29400,40.4836389,-3.6669722,2018/9598,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,29500,40.4836389,-3.6669722,2018/6557,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,30100,40.4836389,-3.6669722,2018/2947,0,0,4,0,0
AUTOVIA  M-30 CALZADA 1 KM.,30200,40.4836389,-3.6669722,2018/4099,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,30600,40.4836389,-3.6669722,2018/12335,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,30600,40.4836389,-3.6669722,2018/13469,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,30600,40.4836389,-3.6669722,2018/3244,0,2,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,30700,40.4836389,-3.6669722,2018/742,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,30800,40.4836389,-3.6669722,2018/12846,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,30800,40.4836389,-3.6669722,2018/6987,0,1,0,1,0
AUTOVIA  M-30 CALZADA 1 KM.,31000,40.4836389,-3.6669722,2018/13609,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31000,40.4836389,-3.6669722,2018/3182,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31000,40.4836389,-3.6669722,2018/9488,0,2,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31100,40.4836389,-3.6669722,2018/9554,0,5,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31300,40.4836389,-3.6669722,2018/12723,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31400,40.4836389,-3.6669722,2018/13055,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31400,40.4836389,-3.6669722,2018/229,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31400,40.4836389,-3.6669722,2018/3681,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31500,40.4836389,-3.6669722,2018/2738,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31600,40.4836389,-3.6669722,2018/12212,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31600,40.4836389,-3.6669722,2018/2856,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31700,40.4836389,-3.6669722,2018/3847,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31700,40.4836389,-3.6669722,2018/4862,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31800,40.4836389,-3.6669722,2018/5021,0,1,0,1,0
AUTOVIA  M-30 CALZADA 1 KM.,31800,40.4836389,-3.6669722,2018/9363,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,31900,40.4836389,-3.6669722,2018/4534,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,32000,40.4836389,-3.6669722,2018/12285,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,32000,40.4836389,-3.6669722,2018/4075,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,32000,40.4836389,-3.6669722,2018/8564,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,32100,40.4836389,-3.6669722,2018/2910,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,32100,40.4836389,-3.6669722,2018/6092,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3300,40.4836389,-3.6669722,2018/5970,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3400,40.4836389,-3.6669722,2018/4407,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3400,40.4836389,-3.6669722,2018/5056,0,2,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3600,40.4836389,-3.6669722,2018/9972,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3800,40.4836389,-3.6669722,2018/13334,1,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3800,40.4836389,-3.6669722,2018/14083,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3800,40.4836389,-3.6669722,2018/16608,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3800,40.4836389,-3.6669722,2018/654,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,3800,40.4836389,-3.6669722,2018/8238,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4000,40.4836389,-3.6669722,2018/3767,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4000,40.4836389,-3.6669722,2018/7137,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4000,40.4836389,-3.6669722,2018/842,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4100,40.4836389,-3.6669722,2018/10802,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4300,40.4836389,-3.6669722,2018/43,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4500,40.4836389,-3.6669722,2018/13049,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4500,40.4836389,-3.6669722,2018/2472,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4500,40.4836389,-3.6669722,2018/5646,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4600,40.4836389,-3.6669722,2018/2354,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4700,40.4836389,-3.6669722,2018/20,0,2,1,1,0
AUTOVIA  M-30 CALZADA 1 KM.,4700,40.4836389,-3.6669722,2018/5512,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4800,40.4836389,-3.6669722,2018/9927,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,4900,40.4836389,-3.6669722,2018/9019,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,500,40.4836389,-3.6669722,2018/13056,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5000,40.4836389,-3.6669722,2018/2831,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5000,40.4836389,-3.6669722,2018/5496,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5000,40.4836389,-3.6669722,2018/5774,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5000,40.4836389,-3.6669722,2018/9489,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5100,40.4836389,-3.6669722,2018/3513,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5300,40.4836389,-3.6669722,2018/11688,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5300,40.4836389,-3.6669722,2018/2606,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5300,40.4836389,-3.6669722,2018/5428,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5400,40.4836389,-3.6669722,2018/9544,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5500,40.4836389,-3.6669722,2018/12847,0,8,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5600,40.4836389,-3.6669722,2018/11680,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5600,40.4836389,-3.6669722,2018/16137,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5600,40.4836389,-3.6669722,2018/6125,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5700,40.4836389,-3.6669722,2018/8632,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5800,40.4836389,-3.6669722,2018/10727,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5900,40.4836389,-3.6669722,2018/11478,0,2,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,5900,40.4836389,-3.6669722,2018/2331,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,600,40.4836389,-3.6669722,2018/8685,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,6000,40.4836389,-3.6669722,2018/12838,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,6000,40.4836389,-3.6669722,2018/5518,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,6100,40.4836389,-3.6669722,2018/2649,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,6200,40.4836389,-3.6669722,2018/14647,0,2,4,0,0
AUTOVIA  M-30 CALZADA 1 KM.,6300,40.4836389,-3.6669722,2018/1933,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,6500,40.4836389,-3.6669722,2018/1963,0,4,0,0,1
AUTOVIA  M-30 CALZADA 1 KM.,6500,40.4836389,-3.6669722,2018/4968,0,2,0,1,0
AUTOVIA  M-30 CALZADA 1 KM.,6500,40.4836389,-3.6669722,2018/550,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,6700,40.4836389,-3.6669722,2018/1303,1,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,6700,40.4836389,-3.6669722,2018/3193,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7000,40.4836389,-3.6669722,2018/10674,1,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7000,40.4836389,-3.6669722,2018/3094,1,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7000,40.4836389,-3.6669722,2018/4776,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7100,40.4836389,-3.6669722,2018/15111,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7100,40.4836389,-3.6669722,2018/7290,1,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7200,40.4836389,-3.6669722,2018/9866,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7300,40.4836389,-3.6669722,2018/15037,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7300,40.4836389,-3.6669722,2018/2941,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7400,40.4836389,-3.6669722,2018/5109,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7400,40.4836389,-3.6669722,2018/7648,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7500,40.4836389,-3.6669722,2018/14000,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7500,40.4836389,-3.6669722,2018/7696,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7600,40.4836389,-3.6669722,2018/7916,0,2,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7600,40.4836389,-3.6669722,2018/999,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7700,40.4836389,-3.6669722,2018/10797,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7800,40.4836389,-3.6669722,2018/13765,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,7900,40.4836389,-3.6669722,2018/11370,0,3,0,1,0
AUTOVIA  M-30 CALZADA 1 KM.,7900,40.4836389,-3.6669722,2018/2105,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8000,40.4836389,-3.6669722,2018/10988,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8000,40.4836389,-3.6669722,2018/3570,0,1,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8000,40.4836389,-3.6669722,2018/5215,0,0,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8000,40.4836389,-3.6669722,2018/8364,0,1,4,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8100,40.4836389,-3.6669722,2018/11762,0,2,0,1,0
AUTOVIA  M-30 CALZADA 1 KM.,8100,40.4836389,-3.6669722,2018/181,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8100,40.4836389,-3.6669722,2018/3553,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8200,40.4836389,-3.6669722,2018/1169,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8200,40.4836389,-3.6669722,2018/14952,0,3,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8200,40.4836389,-3.6669722,2018/5286,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8300,40.4836389,-3.6669722,2018/10513,0,1,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8300,40.4836389,-3.6669722,2018/2476,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8300,40.4836389,-3.6669722,2018/4885,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8300,40.4836389,-3.6669722,2018/7737,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8300,40.4836389,-3.6669722,2018/9244,0,5,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8400,40.4836389,-3.6669722,2018/12776,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8400,40.4836389,-3.6669722,2018/13909,0,3,1,1,0
AUTOVIA  M-30 CALZADA 1 KM.,8400,40.4836389,-3.6669722,2018/14339,0,2,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8400,40.4836389,-3.6669722,2018/15038,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8400,40.4836389,-3.6669722,2018/16385,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8400,40.4836389,-3.6669722,2018/2029,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8400,40.4836389,-3.6669722,2018/3760,0,5,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8400,40.4836389,-3.6669722,2018/715,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8500,40.4836389,-3.6669722,2018/10135,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8500,40.4836389,-3.6669722,2018/4773,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8500,40.4836389,-3.6669722,2018/8825,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8600,40.4836389,-3.6669722,2018/1549,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8600,40.4836389,-3.6669722,2018/16211,0,3,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8600,40.4836389,-3.6669722,2018/4400,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8700,40.4836389,-3.6669722,2018/11288,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8700,40.4836389,-3.6669722,2018/740,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8700,40.4836389,-3.6669722,2018/960,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8800,40.4836389,-3.6669722,2018/10974,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8800,40.4836389,-3.6669722,2018/3800,0,3,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8800,40.4836389,-3.6669722,2018/905,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8900,40.4836389,-3.6669722,2018/1265,0,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8900,40.4836389,-3.6669722,2018/411,0,5,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8900,40.4836389,-3.6669722,2018/643,0,2,0,1,0
AUTOVIA  M-30 CALZADA 1 KM.,8900,40.4836389,-3.6669722,2018/6625,0,4,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,8900,40.4836389,-3.6669722,2018/929,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,900,40.4836389,-3.6669722,2018/14050,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9000,40.4836389,-3.6669722,2018/12196,0,1,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9000,40.4836389,-3.6669722,2018/14136,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9000,40.4836389,-3.6669722,2018/16082,0,2,0,1,0
AUTOVIA  M-30 CALZADA 1 KM.,9000,40.4836389,-3.6669722,2018/5790,1,0,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9100,40.4836389,-3.6669722,2018/12672,0,0,2,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9100,40.4836389,-3.6669722,2018/183,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9100,40.4836389,-3.6669722,2018/2068,0,1,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9200,40.4836389,-3.6669722,2018/12974,0,1,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9500,40.4836389,-3.6669722,2018/985,0,0,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9800,40.4836389,-3.6669722,2018/10655,0,2,3,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9800,40.4836389,-3.6669722,2018/15155,1,2,1,0,0
AUTOVIA  M-30 CALZADA 1 KM.,9800,40.4836389,-3.6669722,2018/15937,0,2,1,0,0
AUTOVIA  M-30 CALZADA 2 - AVENIDA DE AMERICA,0,40.4836389,-3.6669722,2018/4974,0,0,1,0,0
AUTOVIA  M-30 CALZADA 2 - AVENIDA DE ANDALUCIA,0,40.4836389,-3.6669722,2018/8619,0,1,1,0,0
